    CELLID   PRES       TEMPC    ZMF$1        ZMF$2        ZMF$3        ZMF$4      PHST SLIQ      SGAS       DLIQ       DGAS      VISLIQ     VISGAS     XMF$1        XMF$2        XMF$3        XMF$4        YMF$1        YMF$2        YMF$3        YMF$4
      8696   119.8242    93.000  0.018313718  0.809783405  0.000255106  0.171647771  1  1.000000  0.000000   586.5731        NaN  1.312E-01        NaN  0.018313718  0.809783405  0.000255106  0.171647771          NaN          NaN          NaN          NaN
      8697   119.6126    93.000  0.000020489  0.754397683  0.000124149  0.245457679  1  1.000000  0.000000   633.6302        NaN  1.793E-01        NaN  0.000020489  0.754397683  0.000124149  0.245457679          NaN          NaN          NaN          NaN
      8698   151.1841    93.000  0.028216666  0.051783834  0.890319414  0.029680086  1  1.000000  0.000000   609.8283        NaN  1.491E-01        NaN  0.028216666  0.051783834  0.890319414  0.029680086          NaN          NaN          NaN          NaN
      8699   123.1197    93.000  0.161279913  0.112389023  0.334680911  0.391650153  1  1.000000  0.000000   703.1573        NaN  2.861E-01        NaN  0.161279913  0.112389023  0.334680911  0.391650153          NaN          NaN          NaN          NaN
      8700   137.0452    93.000  0.002077327  0.399671517  0.359354264  0.238896892  1  1.000000  0.000000   663.6206        NaN  2.193E-01        NaN  0.002077327  0.399671517  0.359354264  0.238896892          NaN          NaN          NaN          NaN
      8701   119.6407    93.000  0.000000000  0.994681500  0.005318359  0.000000140  1  1.000000  0.000000   416.4703        NaN  5.428E-02        NaN  0.000000000  0.994681500  0.005318359  0.000000140          NaN          NaN          NaN          NaN
      8702   159.0357    93.000  0.091023480  0.536762005  0.002789300  0.369425215  1  1.000000  0.000000   689.1683        NaN  2.712E-01        NaN  0.091023480  0.536762005  0.002789300  0.369425215          NaN          NaN          NaN          NaN
      8703   158.5074    93.000  0.011191335  0.419358303  0.426848428  0.142601933  1  1.000000  0.000000   628.0228        NaN  1.730E-01        NaN  0.011191335  0.419358303  0.426848428  0.142601933          NaN          NaN          NaN          NaN
      8704   126.6499    93.000  0.118393964  0.631500170  0.250103306  0.000002560  1  1.000000  0.000000   461.9767        NaN  6.604E-02        NaN  0.118393964  0.631500170  0.250103306  0.000002560          NaN          NaN          NaN          NaN
      8705   116.6534    93.000  0.138132327  0.000001335  0.000000017  0.861866321  1  1.000000  0.000000   795.4024        NaN  5.566E-01        NaN  0.138132327  0.000001335  0.000000017  0.861866321          NaN          NaN          NaN          NaN
      8706   149.6676    93.000  0.986747880  0.013230410  0.000000005  0.000021706  1  0.000000  1.000000        NaN    86.6348        NaN  1.601E-02          NaN          NaN          NaN          NaN  0.986747880  0.013230410  0.000000005  0.000021706
      8707   147.2834    93.000  0.122936971  0.000346944  0.294837959  0.581878126  1  1.000000  0.000000   755.6913        NaN  4.214E-01        NaN  0.122936971  0.000346944  0.294837959  0.581878126          NaN          NaN          NaN          NaN
      8708   118.5565    93.000  0.997341164  0.000294833  0.000441166  0.001922838  2  0.001980  0.998020   752.5668    67.1938  4.194E-01  1.505E-02  0.334641169  0.000505003  0.005118220  0.659735608  0.998903874  0.000294337  0.000430137  0.000371652
      8709   127.0999    93.000  0.043853680  0.956145481  0.000000807  0.000000033  1  1.000000  0.000000   404.2986        NaN  5.164E-02        NaN  0.043853680  0.956145481  0.000000807  0.000000033          NaN          NaN          NaN          NaN
      8710   147.0895    93.000  0.197677267  0.274265025  0.257262596  0.270795112  1  1.000000  0.000000   654.6081        NaN  2.056E-01        NaN  0.197677267  0.274265025  0.257262596  0.270795112          NaN          NaN          NaN          NaN
      8711   113.5181    93.000  0.618573681  0.381284756  0.000000028  0.000141535  1  0.000000  1.000000        NaN   136.1717        NaN  1.751E-02          NaN          NaN          NaN          NaN  0.618573681  0.381284756  0.000000028  0.000141535
      8712   142.2605    93.000  0.169160205  0.000004798  0.089235666  0.741599332  1  1.000000  0.000000   779.6328        NaN  5.073E-01        NaN  0.169160205  0.000004798  0.089235666  0.741599332          NaN          NaN          NaN          NaN
      8713   123.8372    93.000  0.467215140  0.000469108  0.309334494  0.222981259  2  0.764428  0.235572   642.0492    84.5109  1.834E-01  1.543E-02  0.364078162  0.000503309  0.365924284  0.269494245  0.960969575  0.000305375  0.038418471  0.000306579
      8714   133.8853    93.000  0.013725997  0.889006369  0.001581741  0.095685893  1  1.000000  0.000000   531.9507        NaN  9.550E-02        NaN  0.013725997  0.889006369  0.001581741  0.095685893          NaN          NaN          NaN          NaN
      8715   133.6421    93.000  0.568283678  0.002566634  0.345852443  0.083297246  2  0.600718  0.399282   561.9413   101.3897  1.098E-01  1.614E-02  0.409660740  0.002898734  0.468493910  0.118946616  0.937735028  0.001793135  0.060206140  0.000265697
      8716   119.3583    93.000  0.000330978  0.000413660  0.142620677  0.856634685  1  1.000000  0.000000   799.8427        NaN  5.511E-01        NaN  0.000330978  0.000413660  0.142620677  0.856634685          NaN          NaN          NaN          NaN
      8717   161.5647    93.000  0.021943561  0.002918243  0.545683148  0.429455048  1  1.000000  0.000000   734.2221        NaN  3.555E-01        NaN  0.021943561  0.002918243  0.545683148  0.429455048          NaN          NaN          NaN          NaN
      8718   145.3704    93.000  0.371359331  0.220214670  0.015238786  0.393187213  2  0.976150  0.023850   678.2006   112.5908  2.444E-01  1.686E-02  0.361146266  0.221879465  0.015515336  0.401458933  0.855453850  0.141304142  0.002130473  0.001111535
      8719   129.6704    93.000  0.055385618  0.047148838  0.497100414  0.400365129  1  1.000000  0.000000   719.5046        NaN  3.180E-01        NaN  0.055385618  0.047148838  0.497100414  0.400365129          NaN          NaN          NaN          NaN
      8720   115.8697    93.000  0.974759513  0.001837770  0.013430448  0.009972269  2  0.013816  0.986184   725.7869    69.5149  3.397E-01  1.501E-02  0.331465281  0.003050981  0.128672038  0.536811700  0.986523892  0.001815583  0.011322943  0.000337582
      8721   130.4558    93.000  0.000001798  0.753348601  0.106630190  0.140019411  1  1.000000  0.000000   585.3964        NaN  1.308E-01        NaN  0.000001798  0.753348601  0.106630190  0.140019411          NaN          NaN          NaN          NaN
      8722   113.7622    93.000  0.209659149  0.009242685  0.358943372  0.422154793  1  1.000000  0.000000   709.0702        NaN  2.953E-01        NaN  0.209659149  0.009242685  0.358943372  0.422154793          NaN          NaN          NaN          NaN
      8723   154.4922    93.000  0.227237275  0.386904972  0.385117117  0.000740635  1  1.000000  0.000000   482.9124        NaN  7.326E-02        NaN  0.227237275  0.386904972  0.385117117  0.000740635          NaN          NaN          NaN          NaN
      8724   134.6151    93.000  0.207013231  0.100113423  0.445521706  0.247351640  1  1.000000  0.000000   655.2867        NaN  2.029E-01        NaN  0.207013231  0.100113423  0.445521706  0.247351640          NaN          NaN          NaN          NaN
      8725   148.1187    93.000  0.000006399  0.023058895  0.275030453  0.701904253  1  1.000000  0.000000   781.5582        NaN  4.982E-01        NaN  0.000006399  0.023058895  0.275030453  0.701904253          NaN          NaN          NaN          NaN
      8726   129.8460    93.000  0.014201428  0.980429711  0.000000056  0.005368805  1  1.000000  0.000000   424.8366        NaN  5.644E-02        NaN  0.014201428  0.980429711  0.000000056  0.005368805          NaN          NaN          NaN          NaN
      8727   117.5882    93.000  0.060954119  0.011551653  0.483407781  0.444086448  1  1.000000  0.000000   728.3861        NaN  3.361E-01        NaN  0.060954119  0.011551653  0.483407781  0.444086448          NaN          NaN          NaN          NaN
      8728   140.3869    93.000  0.186676129  0.628386081  0.000118209  0.184819581  1  1.000000  0.000000   576.5477        NaN  1.231E-01        NaN  0.186676129  0.628386081  0.000118209  0.184819581          NaN          NaN          NaN          NaN
      8729   123.7998    93.000  0.570188854  0.006444266  0.135936667  0.287430212  2  0.586316  0.413684   700.5481    77.6775  2.814E-01  1.530E-02  0.351230170  0.007511737  0.199024895  0.442233197  0.976209857  0.004464826  0.018950462  0.000374855
      8730   141.6908    93.000  0.048779071  0.003364162  0.110523960  0.837332807  1  1.000000  0.000000   797.9744        NaN  5.602E-01        NaN  0.048779071  0.003364162  0.110523960  0.837332807          NaN          NaN          NaN          NaN
      8731   140.8904    93.000  0.549411625  0.000103806  0.450484567  0.000000003  2  0.793488  0.206512   443.6382   122.2601  5.979E-02  1.718E-02  0.490670202  0.000109226  0.509220569  0.000000003  0.908887785  0.000070636  0.091041579  0.000000000
      8732   151.6592    93.000  0.000666466  0.163874716  0.835458807  0.000000012  1  1.000000  0.000000   591.0976        NaN  1.335E-01        NaN  0.000666466  0.163874716  0.835458807  0.000000012          NaN          NaN          NaN          NaN
      8733   130.4837    93.000  0.118261503  0.642073012  0.074865699  0.164799786  1  1.000000  0.000000   580.5266        NaN  1.260E-01        NaN  0.118261503  0.642073012  0.074865699  0.164799786          NaN          NaN          NaN          NaN
      8734   148.3597    93.000  0.000005122  0.998602826  0.001363045  0.000029007  1  1.000000  0.000000   433.4440        NaN  5.902E-02        NaN  0.000005122  0.998602826  0.001363045  0.000029007          NaN          NaN          NaN          NaN
      8735   161.5951    93.000  0.792299183  0.066761778  0.080273649  0.060665389  2  0.208198  0.791802   621.5953   122.5798  1.631E-01  1.761E-02  0.427363041  0.093315488  0.228155690  0.251165781  0.906660957  0.058440516  0.033931151  0.000967376
      8736   123.2755    93.000  0.762994844  0.130666769  0.055459645  0.050878742  2  0.129127  0.870873   637.9043   100.5349  1.800E-01  1.592E-02  0.333994279  0.183605533  0.196215300  0.286184889  0.854691545  0.119351376  0.025373836  0.000583243
      8737   160.8868    93.000  0.043239986  0.678849098  0.202467512  0.075443404  1  1.000000  0.000000   554.1491        NaN  1.093E-01        NaN  0.043239986  0.678849098  0.202467512  0.075443404          NaN          NaN          NaN          NaN
      8738   154.3792    93.000  0.000068867  0.024149759  0.501967428  0.473813947  1  1.000000  0.000000   743.3670        NaN  3.792E-01        NaN  0.000068867  0.024149759  0.501967428  0.473813947          NaN          NaN          NaN          NaN
      8739   128.9215    93.000  0.402747514  0.546153030  0.044616106  0.006483350  1  1.000000  0.000000   285.1935        NaN  3.211E-02        NaN  0.402747514  0.546153030  0.044616106  0.006483350          NaN          NaN          NaN          NaN
      8740   130.1608    93.000  0.118284075  0.003950138  0.130768003  0.746997784  1  1.000000  0.000000   781.3783        NaN  5.053E-01        NaN  0.118284075  0.003950138  0.130768003  0.746997784          NaN          NaN          NaN          NaN
      8741   136.3930    93.000  0.295435567  0.704435493  0.000000965  0.000127975  1  1.000000  0.000000   307.2659        NaN  3.518E-02        NaN  0.295435567  0.704435493  0.000000965  0.000127975          NaN          NaN          NaN          NaN
      8742   141.2308    93.000  0.933826334  0.064292190  0.000360096  0.001521380  2  0.001403  0.998597   718.6343    92.2016  3.301E-01  1.601E-02  0.366945600  0.107728247  0.003292603  0.522033549  0.934708073  0.064224629  0.000355534  0.000711764
      8743   147.5941    93.000  0.454557322  0.128576731  0.065011661  0.351854285  2  0.840010  0.159990   684.5020   104.8434  2.552E-01  1.657E-02  0.379406727  0.136080107  0.074288757  0.410224408  0.906446016  0.083458118  0.009227474  0.000868392
      8744   121.3424    93.000  0.959369199  0.037658017  0.000140535  0.002832249  2  0.003291  0.996709   739.5437    74.4196  3.824E-01  1.520E-02  0.332399907  0.063048590  0.001470751  0.603080752  0.961858940  0.037557189  0.000135253  0.000448618
      8745   157.7148    93.000  0.023400656  0.401132412  0.559153828  0.016313105  1  1.000000  0.000000   565.8528        NaN  1.162E-01        NaN  0.023400656  0.401132412  0.559153828  0.016313105          NaN          NaN          NaN          NaN
      8746   159.4847    93.000  0.000014453  0.991642855  0.007725602  0.000617090  1  1.000000  0.000000   442.2776        NaN  6.163E-02        NaN  0.000014453  0.991642855  0.007725602  0.000617090          NaN          NaN          NaN          NaN
      8747   136.4110    93.000  0.376619553  0.001030172  0.620271177  0.002079099  1  1.000000  0.000000   497.8687        NaN  7.732E-02        NaN  0.376619553  0.001030172  0.620271177  0.002079099          NaN          NaN          NaN          NaN
      8748   158.7849    93.000  0.000290962  0.024726815  0.069246949  0.905735274  1  1.000000  0.000000   809.3767        NaN  6.029E-01        NaN  0.000290962  0.024726815  0.069246949  0.905735274          NaN          NaN          NaN          NaN
