    CELLID   PRES       TEMPC    ZMF$1        ZMF$2        ZMF$3        ZMF$4      PHST SLIQ      SGAS       DLIQ       DGAS      VISLIQ     VISGAS     XMF$1        XMF$2        XMF$3        XMF$4        YMF$1        YMF$2        YMF$3        YMF$4
      8221   138.1941    82.985  0.068109560  0.823738652  0.011849570  0.096302217  1  1.000000  0.000000   538.3231        NaN  1.002E-01        NaN  0.068109560  0.823738652  0.011849570  0.096302217          NaN          NaN          NaN          NaN
      8222   162.3082   106.312  0.000000275  0.367653583  0.001987205  0.630358937  1  1.000000  0.000000   758.6378        NaN  4.425E-01        NaN  0.000000275  0.367653583  0.001987205  0.630358937          NaN          NaN          NaN          NaN
      8223   162.3317   104.077  0.000684040  0.181676356  0.804914796  0.012724809  1  1.000000  0.000000   587.8554        NaN  1.292E-01        NaN  0.000684040  0.181676356  0.804914796  0.012724809          NaN          NaN          NaN          NaN
      8224   132.2143    93.993  0.248380910  0.751619024  0.000000066  0.000000000  1  1.000000  0.000000   321.8728        NaN  3.719E-02        NaN  0.248380910  0.751619024  0.000000066  0.000000000          NaN          NaN          NaN          NaN
      8225   160.1028    70.939  0.436084437  0.557545128  0.005297330  0.001073106  1  1.000000  0.000000   317.4700        NaN  3.681E-02        NaN  0.436084437  0.557545128  0.005297330  0.001073106          NaN          NaN          NaN          NaN
      8226   155.9337    91.222  0.373494351  0.339533868  0.188671293  0.098300488  1  1.000000  0.000000   509.8586        NaN  8.391E-02        NaN  0.373494351  0.339533868  0.188671293  0.098300488          NaN          NaN          NaN          NaN
      8227   161.0124   115.400  0.457385090  0.000000000  0.542594422  0.000020488  1  1.000000  0.000000   439.7691        NaN  5.841E-02        NaN  0.457385090  0.000000000  0.542594422  0.000020488          NaN          NaN          NaN          NaN
      8228   115.8607    88.153  0.050695755  0.770250985  0.000000007  0.179053252  1  1.000000  0.000000   591.1147        NaN  1.355E-01        NaN  0.050695755  0.770250985  0.000000007  0.179053252          NaN          NaN          NaN          NaN
      8229   135.0291   100.429  0.996210454  0.000043021  0.000521438  0.003225088  2  0.003795  0.996205   742.0546    74.7220  3.851E-01  1.561E-02  0.364852224  0.000071788  0.005094128  0.629981861  0.998858275  0.000042900  0.000502260  0.000596565
      8230   116.3911    99.379  0.402686399  0.000122660  0.266664537  0.330526404  2  0.853068  0.146932   674.7059    74.6260  2.280E-01  1.518E-02  0.336376177  0.000127531  0.294284504  0.369211788  0.968607935  0.000081091  0.030943198  0.000367775
      8231   128.8903   111.799  0.380361126  0.119866144  0.458889881  0.040882849  1  1.000000  0.000000   470.9561        NaN  6.687E-02        NaN  0.380361126  0.119866144  0.458889881  0.040882849          NaN          NaN          NaN          NaN
      8232   114.5214   103.270  0.196543798  0.000233603  0.799619267  0.003603331  1  1.000000  0.000000   543.7430        NaN  9.670E-02        NaN  0.196543798  0.000233603  0.799619267  0.003603331          NaN          NaN          NaN          NaN
      8233   162.1834    72.976  0.002036606  0.013241109  0.067706030  0.917016255  1  1.000000  0.000000   819.1436        NaN  6.720E-01        NaN  0.002036606  0.013241109  0.067706030  0.917016255          NaN          NaN          NaN          NaN
      8234   147.7174   112.307  0.001353700  0.952567581  0.000000016  0.046078703  1  1.000000  0.000000   460.9085        NaN  6.596E-02        NaN  0.001353700  0.952567581  0.000000016  0.046078703          NaN          NaN          NaN          NaN
      8235   128.2803   103.830  0.713600281  0.000181517  0.286215930  0.000002271  2  0.287022  0.712978   443.3460   111.0391  5.903E-02  1.654E-02  0.448880229  0.000222400  0.550891868  0.000005503  0.896906451  0.000153208  0.102940307  0.000000034
      8236   119.1772    71.700  0.001702641  0.888562518  0.109043946  0.000690894  1  1.000000  0.000000   485.2116        NaN  7.609E-02        NaN  0.001702641  0.888562518  0.109043946  0.000690894          NaN          NaN          NaN          NaN
      8237   149.6777    84.436  0.547319683  0.396139498  0.024592582  0.031948237  2  0.234741  0.765259   484.8530   218.7263  7.431E-02  2.480E-02  0.386908984  0.464088819  0.045442866  0.103559331  0.606042076  0.371264931  0.016959809  0.005733184
      8238   123.0336    71.789  0.751586762  0.248332033  0.000077112  0.000004093  1  0.000000  1.000000        NaN   129.4255        NaN  1.701E-02          NaN          NaN          NaN          NaN  0.751586762  0.248332033  0.000077112  0.000004093
      8239   131.0969   108.615  0.097678713  0.000001271  0.075143067  0.827176949  1  1.000000  0.000000   786.2080        NaN  5.017E-01        NaN  0.097678713  0.000001271  0.075143067  0.827176949          NaN          NaN          NaN          NaN
      8240   115.3526    73.216  0.605242119  0.298324529  0.088688141  0.007745211  2  0.206800  0.793200   422.3924   156.0009  5.523E-02  1.861E-02  0.398423778  0.382238352  0.193761634  0.025576236  0.691063632  0.263503578  0.045086756  0.000346035
      8241   120.0502    70.861  0.356886163  0.642950205  0.000056352  0.000107280  1  1.000000  0.000000   308.4466        NaN  3.506E-02        NaN  0.356886163  0.642950205  0.000056352  0.000107280          NaN          NaN          NaN          NaN
      8242   151.5180   114.026  0.001119487  0.526045852  0.447335150  0.025499511  1  1.000000  0.000000   535.4815        NaN  9.486E-02        NaN  0.001119487  0.526045852  0.447335150  0.025499511          NaN          NaN          NaN          NaN
      8243   122.1717    88.937  0.225697587  0.015740603  0.473322122  0.285239688  1  1.000000  0.000000   671.9444        NaN  2.275E-01        NaN  0.225697587  0.015740603  0.473322122  0.285239688          NaN          NaN          NaN          NaN
      8244   124.0691    85.085  0.814598236  0.185330130  0.000065547  0.000006087  1  0.000000  1.000000        NaN   105.9324        NaN  1.605E-02          NaN          NaN          NaN          NaN  0.814598236  0.185330130  0.000065547  0.000006087
      8245   150.0599    75.861  0.000000663  0.021750378  0.014776232  0.963472727  1  1.000000  0.000000   822.1553        NaN  6.760E-01        NaN  0.000000663  0.021750378  0.014776232  0.963472727          NaN          NaN          NaN          NaN
      8246   158.0354    68.759  0.000013797  0.005902747  0.992931092  0.001152364  1  1.000000  0.000000   626.5702        NaN  1.740E-01        NaN  0.000013797  0.005902747  0.992931092  0.001152364          NaN          NaN          NaN          NaN
      8247   134.9975   105.902  0.005051705  0.037449146  0.406306370  0.551192779  1  1.000000  0.000000   747.9955        NaN  3.796E-01        NaN  0.005051705  0.037449146  0.406306370  0.551192779          NaN          NaN          NaN          NaN
      8248   126.6276   100.797  0.039726210  0.291560731  0.013511071  0.655201987  1  1.000000  0.000000   760.7265        NaN  4.438E-01        NaN  0.039726210  0.291560731  0.013511071  0.655201987          NaN          NaN          NaN          NaN
      8249   130.5346    73.496  0.000121640  0.387494470  0.112559316  0.499824574  1  1.000000  0.000000   747.2605        NaN  4.280E-01        NaN  0.000121640  0.387494470  0.112559316  0.499824574          NaN          NaN          NaN          NaN
      8250   158.0619   110.543  0.077177026  0.046045783  0.876694429  0.000082762  1  1.000000  0.000000   572.6866        NaN  1.155E-01        NaN  0.077177026  0.046045783  0.876694429  0.000082762          NaN          NaN          NaN          NaN
      8251   129.8232    98.218  0.000000019  0.948087467  0.051778883  0.000133630  1  1.000000  0.000000   429.8607        NaN  5.750E-02        NaN  0.000000019  0.948087467  0.051778883  0.000133630          NaN          NaN          NaN          NaN
      8252   145.3889    94.363  0.802043236  0.181812632  0.010582259  0.005561873  2  0.010992  0.989008   639.5103   125.7936  1.843E-01  1.753E-02  0.358728846  0.269438566  0.060589621  0.311242968  0.808064724  0.180622419  0.009903015  0.001409842
      8253   117.7860    74.812  0.000030154  0.191190107  0.223436320  0.585343419  1  1.000000  0.000000   766.0763        NaN  4.745E-01        NaN  0.000030154  0.191190107  0.223436320  0.585343419          NaN          NaN          NaN          NaN
      8254   157.9896   110.252  0.000000002  0.265275182  0.734723490  0.000001326  1  1.000000  0.000000   565.1668        NaN  1.119E-01        NaN  0.000000002  0.265275182  0.734723490  0.000001326          NaN          NaN          NaN          NaN
      8255   126.3036   103.509  0.848820183  0.000320420  0.143211104  0.007648293  2  0.080907  0.919093   508.6453   101.2422  8.050E-02  1.612E-02  0.406817881  0.000446158  0.535530097  0.057205864  0.915227085  0.000301529  0.084268676  0.000202710
      8256   159.6382    78.282  0.001582099  0.793536529  0.000000002  0.204881369  1  1.000000  0.000000   634.6680        NaN  1.894E-01        NaN  0.001582099  0.793536529  0.000000002  0.204881369          NaN          NaN          NaN          NaN
      8257   152.9610   104.226  0.616167719  0.010606614  0.111439363  0.261786304  2  0.592783  0.407217   683.9543    93.9434  2.475E-01  1.645E-02  0.402796379  0.012357217  0.165968601  0.418877803  0.970561228  0.007698995  0.020870461  0.000869316
      8258   150.6385    77.379  0.000868978  0.000968368  0.844320028  0.153842626  1  1.000000  0.000000   674.0358        NaN  2.354E-01        NaN  0.000868978  0.000968368  0.844320028  0.153842626          NaN          NaN          NaN          NaN
      8259   115.2002    75.858  0.037246006  0.196377352  0.167324844  0.599051797  1  1.000000  0.000000   765.4185        NaN  4.740E-01        NaN  0.037246006  0.196377352  0.167324844  0.599051797          NaN          NaN          NaN          NaN
      8260   126.8373    89.811  0.648573896  0.349645484  0.001759900  0.000020720  1  0.000000  1.000000        NaN   148.4155        NaN  1.851E-02          NaN          NaN          NaN          NaN  0.648573896  0.349645484  0.001759900  0.000020720
      8261   122.6327    88.080  0.625638561  0.047071194  0.016784205  0.310506040  2  0.496693  0.503307   735.7931    76.9325  3.752E-01  1.518E-02  0.339777294  0.058478825  0.028860471  0.572883410  0.963514314  0.033587863  0.002510578  0.000387245
      8262   141.9404    88.623  0.942103916  0.001289119  0.056606617  0.000000348  1  0.000000  1.000000        NaN   107.6424        NaN  1.648E-02          NaN          NaN          NaN          NaN  0.942103916  0.001289119  0.056606617  0.000000348
      8263   130.2476    79.349  0.000102355  0.334277982  0.000075127  0.665544536  1  1.000000  0.000000   776.3069        NaN  5.253E-01        NaN  0.000102355  0.334277982  0.000075127  0.665544536          NaN          NaN          NaN          NaN
      8264   131.2035    89.059  0.000009792  0.832551506  0.151801005  0.015637697  1  1.000000  0.000000   492.2837        NaN  7.761E-02        NaN  0.000009792  0.832551506  0.151801005  0.015637697          NaN          NaN          NaN          NaN
      8265   117.0663    71.888  0.378735629  0.484297325  0.136965729  0.000001317  1  1.000000  0.000000   365.9234        NaN  4.378E-02        NaN  0.378735629  0.484297325  0.136965729  0.000001317          NaN          NaN          NaN          NaN
      8266   147.3642    86.231  0.001210596  0.855368201  0.052377422  0.091043781  1  1.000000  0.000000   552.7692        NaN  1.093E-01        NaN  0.001210596  0.855368201  0.052377422  0.091043781          NaN          NaN          NaN          NaN
      8267   138.9596    69.052  0.083921828  0.046684900  0.004914412  0.864478861  1  1.000000  0.000000   810.4436        NaN  6.599E-01        NaN  0.083921828  0.046684900  0.004914412  0.864478861          NaN          NaN          NaN          NaN
      8268   113.7803    93.917  0.661241932  0.178303758  0.000372793  0.160081517  2  0.271025  0.728975   702.1459    87.3110  2.880E-01  1.533E-02  0.293989882  0.231173185  0.000902285  0.473934648  0.847836115  0.151441750  0.000103767  0.000618368
      8269   146.2412    76.809  0.978487091  0.021510838  0.000002052  0.000000018  1  0.000000  1.000000        NaN    92.2127        NaN  1.585E-02          NaN          NaN          NaN          NaN  0.978487091  0.021510838  0.000002052  0.000000018
      8270   130.2688    93.101  0.044646451  0.106199801  0.848860732  0.000293016  1  1.000000  0.000000   583.0179        NaN  1.254E-01        NaN  0.044646451  0.106199801  0.848860732  0.000293016          NaN          NaN          NaN          NaN
      8271   128.0230    71.714  0.000007678  0.082018392  0.002082465  0.915891465  1  1.000000  0.000000   816.6043        NaN  6.677E-01        NaN  0.000007678  0.082018392  0.002082465  0.915891465          NaN          NaN          NaN          NaN
      8272   121.4961    84.759  0.000048942  0.667763418  0.000260867  0.331926773  1  1.000000  0.000000   681.1995        NaN  2.566E-01        NaN  0.000048942  0.667763418  0.000260867  0.331926773          NaN          NaN          NaN          NaN
      8273   162.2200    91.314  0.000000040  0.093266403  0.021603319  0.885130238  1  1.000000  0.000000   807.5799        NaN  6.133E-01        NaN  0.000000040  0.093266403  0.021603319  0.885130238          NaN          NaN          NaN          NaN
      8274   130.1536   112.288  0.264948386  0.107999572  0.278308505  0.348743537  1  1.000000  0.000000   663.8393        NaN  2.086E-01        NaN  0.264948386  0.107999572  0.278308505  0.348743537          NaN          NaN          NaN          NaN
      8275   161.5216   102.464  0.003201327  0.582921982  0.006169132  0.407707558  1  1.000000  0.000000   702.6313        NaN  2.959E-01        NaN  0.003201327  0.582921982  0.006169132  0.407707558          NaN          NaN          NaN          NaN
      8276   156.1710    68.745  0.000548078  0.000250590  0.699947486  0.299253847  1  1.000000  0.000000   719.6590        NaN  3.338E-01        NaN  0.000548078  0.000250590  0.699947486  0.299253847          NaN          NaN          NaN          NaN
      8277   159.9366    73.622  0.042206222  0.036877884  0.000073717  0.920842177  1  1.000000  0.000000   818.1217        NaN  6.815E-01        NaN  0.042206222  0.036877884  0.000073717  0.920842177          NaN          NaN          NaN          NaN
      8278   130.1720   110.058  0.000681799  0.368345319  0.597630441  0.033342440  1  1.000000  0.000000   561.7365        NaN  1.089E-01        NaN  0.000681799  0.368345319  0.597630441  0.033342440          NaN          NaN          NaN          NaN
      8279   118.9638    89.905  0.057420961  0.000096297  0.000945143  0.941537598  1  1.000000  0.000000   809.6989        NaN  6.025E-01        NaN  0.057420961  0.000096297  0.000945143  0.941537598          NaN          NaN          NaN          NaN
      8280   145.5730   100.769  0.065822687  0.876453833  0.052135007  0.005588473  1  1.000000  0.000000   422.3351        NaN  5.577E-02        NaN  0.065822687  0.876453833  0.052135007  0.005588473          NaN          NaN          NaN          NaN
      8281   140.2903   106.849  0.132893989  0.142589666  0.721957225  0.002559121  1  1.000000  0.000000   544.7679        NaN  9.861E-02        NaN  0.132893989  0.142589666  0.721957225  0.002559121          NaN          NaN          NaN          NaN
      8282   137.5453    88.367  0.716156211  0.081968455  0.003983831  0.197891503  2  0.355062  0.644938   720.3594    91.6669  3.370E-01  1.585E-02  0.363027555  0.110615654  0.008969553  0.517387237  0.934224287  0.064277907  0.000904990  0.000592816
      8283   148.6531   106.022  0.014845952  0.000089734  0.984912562  0.000151753  1  1.000000  0.000000   593.8949        NaN  1.310E-01        NaN  0.014845952  0.000089734  0.984912562  0.000151753          NaN          NaN          NaN          NaN
      8284   145.4148    87.913  0.026835275  0.080144521  0.893020204  0.000000000  1  1.000000  0.000000   597.2879        NaN  1.389E-01        NaN  0.026835275  0.080144521  0.893020204  0.000000000          NaN          NaN          NaN          NaN
      8285   139.7711   111.039  0.027101443  0.119752596  0.826749217  0.026396743  1  1.000000  0.000000   583.9988        NaN  1.230E-01        NaN  0.027101443  0.119752596  0.826749217  0.026396743          NaN          NaN          NaN          NaN
      8286   141.1076    83.851  0.406386396  0.000000863  0.593558360  0.000054380  1  1.000000  0.000000   497.2034        NaN  7.798E-02        NaN  0.406386396  0.000000863  0.593558360  0.000054380          NaN          NaN          NaN          NaN
      8287   155.1939   110.703  0.446387122  0.000357654  0.000000645  0.553254578  2  0.919035  0.080965   729.3269    82.9190  3.464E-01  1.631E-02  0.398826705  0.000368742  0.000000694  0.600803859  0.998741980  0.000228883  0.000000083  0.001029054
      8288   144.7166   107.447  0.000115824  0.999783622  0.000100554  0.000000000  1  1.000000  0.000000   405.1323        NaN  5.192E-02        NaN  0.000115824  0.999783622  0.000100554  0.000000000          NaN          NaN          NaN          NaN
      8289   156.7805    91.073  0.000152242  0.075582967  0.026919337  0.897345453  1  1.000000  0.000000   808.7519        NaN  6.131E-01        NaN  0.000152242  0.075582967  0.026919337  0.897345453          NaN          NaN          NaN          NaN
      8290   156.5317    97.254  0.113443221  0.003322179  0.688453003  0.194781597  1  1.000000  0.000000   659.0564        NaN  2.061E-01        NaN  0.113443221  0.003322179  0.688453003  0.194781597          NaN          NaN          NaN          NaN
      8291   113.1267    82.826  0.121299889  0.000118321  0.002804639  0.875777152  1  1.000000  0.000000   802.3339        NaN  5.946E-01        NaN  0.121299889  0.000118321  0.002804639  0.875777152          NaN          NaN          NaN          NaN
      8292   157.1713    83.629  0.000005042  0.999633555  0.000080154  0.000281249  1  1.000000  0.000000   453.2513        NaN  6.527E-02        NaN  0.000005042  0.999633555  0.000080154  0.000281249          NaN          NaN          NaN          NaN
      8293   160.9585    90.120  0.701292762  0.075563575  0.115390650  0.107753014  2  0.387393  0.612607   622.9993   123.1413  1.654E-01  1.759E-02  0.427957823  0.096703942  0.225547252  0.249790983  0.906920954  0.059659807  0.032520515  0.000898724
      8294   140.5840    86.895  0.341165550  0.000676356  0.385399199  0.272758895  1  1.000000  0.000000   656.0466        NaN  2.062E-01        NaN  0.341165550  0.000676356  0.385399199  0.272758895          NaN          NaN          NaN          NaN
      8295   147.4626    89.672  0.000000000  0.061688380  0.319012636  0.619298984  1  1.000000  0.000000   769.6918        NaN  4.653E-01        NaN  0.000000000  0.061688380  0.319012636  0.619298984          NaN          NaN          NaN          NaN
      8296   158.4263   107.415  0.310781071  0.671298611  0.017917697  0.000002620  1  1.000000  0.000000   304.7729        NaN  3.514E-02        NaN  0.310781071  0.671298611  0.017917697  0.000002620          NaN          NaN          NaN          NaN
      8297   151.1342    96.998  0.397004593  0.001577653  0.095991794  0.505425960  1  1.000000  0.000000   714.7456        NaN  3.165E-01        NaN  0.397004593  0.001577653  0.095991794  0.505425960          NaN          NaN          NaN          NaN
      8298   156.9714   112.863  0.037601658  0.786159626  0.095174858  0.081063859  1  1.000000  0.000000   515.4444        NaN  8.606E-02        NaN  0.037601658  0.786159626  0.095174858  0.081063859          NaN          NaN          NaN          NaN
      8299   119.6205    88.279  0.013679562  0.620632159  0.262916817  0.102771461  1  1.000000  0.000000   581.2769        NaN  1.273E-01        NaN  0.013679562  0.620632159  0.262916817  0.102771461          NaN          NaN          NaN          NaN
      8300   155.9130    97.902  0.097663048  0.173301926  0.644991099  0.084043926  1  1.000000  0.000000   603.9959        NaN  1.441E-01        NaN  0.097663048  0.173301926  0.644991099  0.084043926          NaN          NaN          NaN          NaN
      8301   149.1627    82.197  0.006753076  0.831071180  0.009924937  0.152250806  1  1.000000  0.000000   596.5515        NaN  1.445E-01        NaN  0.006753076  0.831071180  0.009924937  0.152250806          NaN          NaN          NaN          NaN
      8302   154.2023   116.517  0.008036894  0.001634959  0.635806999  0.354521148  1  1.000000  0.000000   703.7594        NaN  2.701E-01        NaN  0.008036894  0.001634959  0.635806999  0.354521148          NaN          NaN          NaN          NaN
      8303   118.2312   101.131  0.001131629  0.995641089  0.003221820  0.000005461  1  1.000000  0.000000   397.7295        NaN  5.005E-02        NaN  0.001131629  0.995641089  0.003221820  0.000005461          NaN          NaN          NaN          NaN
      8304   147.3951    68.740  0.000027870  0.803855758  0.000000537  0.196115835  1  1.000000  0.000000   636.2115        NaN  1.942E-01        NaN  0.000027870  0.803855758  0.000000537  0.196115835          NaN          NaN          NaN          NaN
      8305   150.1926    69.981  0.066618498  0.851533096  0.000000913  0.081847493  1  1.000000  0.000000   543.5217        NaN  1.059E-01        NaN  0.066618498  0.851533096  0.000000913  0.081847493          NaN          NaN          NaN          NaN
      8306   152.3177   108.554  0.148847285  0.258593873  0.073949909  0.518608933  1  1.000000  0.000000   724.3707        NaN  3.367E-01        NaN  0.148847285  0.258593873  0.073949909  0.518608933          NaN          NaN          NaN          NaN
      8307   122.4053    72.297  0.219174450  0.000541551  0.041152753  0.739131247  1  1.000000  0.000000   785.3250        NaN  5.548E-01        NaN  0.219174450  0.000541551  0.041152753  0.739131247          NaN          NaN          NaN          NaN
      8308   152.9498   117.565  0.361691696  0.027062287  0.001643755  0.609602263  1  1.000000  0.000000   728.7480        NaN  3.400E-01        NaN  0.361691696  0.027062287  0.001643755  0.609602263          NaN          NaN          NaN          NaN
      8309   119.3721   110.996  0.000492454  0.000062639  0.477876279  0.521568628  1  1.000000  0.000000   738.6773        NaN  3.452E-01        NaN  0.000492454  0.000062639  0.477876279  0.521568628          NaN          NaN          NaN          NaN
      8310   113.1050   103.342  0.000006159  0.737046602  0.262946929  0.000000310  1  1.000000  0.000000   472.7612        NaN  6.889E-02        NaN  0.000006159  0.737046602  0.262946929  0.000000310          NaN          NaN          NaN          NaN
      8311   122.2707   108.372  0.276566170  0.002859840  0.000184458  0.720389531  1  1.000000  0.000000   759.0269        NaN  4.247E-01        NaN  0.276566170  0.002859840  0.000184458  0.720389531          NaN          NaN          NaN          NaN
      8312   130.9017    97.877  0.000159870  0.168303330  0.518645328  0.312891472  1  1.000000  0.000000   695.0687        NaN  2.660E-01        NaN  0.000159870  0.168303330  0.518645328  0.312891472          NaN          NaN          NaN          NaN
      8313   149.1628    80.026  0.006036658  0.000019137  0.343949049  0.649995156  1  1.000000  0.000000   780.0498        NaN  5.056E-01        NaN  0.006036658  0.000019137  0.343949049  0.649995156          NaN          NaN          NaN          NaN
      8314   120.2669    93.484  0.053245799  0.058557713  0.887280654  0.000915833  1  1.000000  0.000000   584.2455        NaN  1.252E-01        NaN  0.053245799  0.058557713  0.887280654  0.000915833          NaN          NaN          NaN          NaN
      8315   160.9774    83.486  0.287139487  0.703053651  0.009659110  0.000147753  1  1.000000  0.000000   358.9958        NaN  4.332E-02        NaN  0.287139487  0.703053651  0.009659110  0.000147753          NaN          NaN          NaN          NaN
      8316   149.9321   117.909  0.886366052  0.064077363  0.022147422  0.027409163  2  0.051877  0.948123   674.3532    96.2149  2.261E-01  1.668E-02  0.375649779  0.089890014  0.106275697  0.428184511  0.919415350  0.062406984  0.016703342  0.001474325
      8317   146.1495    77.605  0.547639339  0.000000215  0.360126234  0.092234211  2  0.744258  0.255742   567.9117   112.7883  1.170E-01  1.664E-02  0.449595005  0.000000236  0.435783698  0.114621061  0.950625664  0.000000131  0.049155453  0.000218752
      8318   155.1898    87.453  0.569634312  0.383872049  0.040567596  0.005926043  1  1.000000  0.000000   249.1502        NaN  2.811E-02        NaN  0.569634312  0.383872049  0.040567596  0.005926043          NaN          NaN          NaN          NaN
      8319   146.7435   117.808  0.069490625  0.000000062  0.775994587  0.154514726  1  1.000000  0.000000   635.0483        NaN  1.673E-01        NaN  0.069490625  0.000000062  0.775994587  0.154514726          NaN          NaN          NaN          NaN
      8320   136.7080    72.122  0.417737308  0.512927136  0.000024125  0.069311431  2  0.742636  0.257364   467.8913   236.5331  6.884E-02  2.641E-02  0.376063114  0.536249005  0.000027861  0.087660020  0.560589306  0.432983763  0.000011319  0.006415611
      8321   140.5460    68.330  0.354540732  0.312366095  0.203605598  0.129487575  1  1.000000  0.000000   566.8248        NaN  1.189E-01        NaN  0.354540732  0.312366095  0.203605598  0.129487575          NaN          NaN          NaN          NaN
      8322   142.4813   113.527  0.246866436  0.000012586  0.587701634  0.165419344  1  1.000000  0.000000   608.8079        NaN  1.427E-01        NaN  0.246866436  0.000012586  0.587701634  0.165419344          NaN          NaN          NaN          NaN
      8323   138.2599   100.844  0.002377958  0.501956714  0.495664079  0.000001249  1  1.000000  0.000000   533.6828        NaN  9.494E-02        NaN  0.002377958  0.501956714  0.495664079  0.000001249          NaN          NaN          NaN          NaN
      8324   115.6592    88.672  0.032205786  0.332191539  0.265876132  0.369726542  1  1.000000  0.000000   703.0367        NaN  2.916E-01        NaN  0.032205786  0.332191539  0.265876132  0.369726542          NaN          NaN          NaN          NaN
      8325   138.9894    83.611  0.709519158  0.000049304  0.039878773  0.250552765  2  0.445731  0.554269   730.9110    84.4788  3.660E-01  1.560E-02  0.385166184  0.000065481  0.078010167  0.536758169  0.993025808  0.000035165  0.006549331  0.000389696
      8326   158.6794    75.616  0.000000000  0.863685372  0.000453222  0.135861406  1  1.000000  0.000000   594.2857        NaN  1.449E-01        NaN  0.000000000  0.863685372  0.000453222  0.135861406          NaN          NaN          NaN          NaN
      8327   149.1345    93.281  0.000543202  0.117451848  0.001068049  0.880936901  1  1.000000  0.000000   804.8074        NaN  5.998E-01        NaN  0.000543202  0.117451848  0.001068049  0.880936901          NaN          NaN          NaN          NaN
      8328   125.3428    73.807  0.441929463  0.546720635  0.000542073  0.010807828  1  1.000000  0.000000   289.5953        NaN  3.259E-02        NaN  0.441929463  0.546720635  0.000542073  0.010807828          NaN          NaN          NaN          NaN
      8329   150.4240    94.472  0.414051208  0.000000131  0.062889369  0.523059293  2  0.975343  0.024657   723.7746    87.7472  3.411E-01  1.608E-02  0.400093227  0.000000132  0.064249395  0.535657245  0.992871684  0.000000076  0.006490736  0.000637504
      8330   113.8440   107.278  0.144482505  0.852168683  0.000110032  0.003238780  1  1.000000  0.000000   322.7106        NaN  3.717E-02        NaN  0.144482505  0.852168683  0.000110032  0.003238780          NaN          NaN          NaN          NaN
      8331   123.4733    90.057  0.016541707  0.528636871  0.014922941  0.439898482  1  1.000000  0.000000   714.8441        NaN  3.258E-01        NaN  0.016541707  0.528636871  0.014922941  0.439898482          NaN          NaN          NaN          NaN
      8332   127.0168    95.387  0.072677758  0.000007607  0.255481440  0.671833195  1  1.000000  0.000000   770.3412        NaN  4.579E-01        NaN  0.072677758  0.000007607  0.255481440  0.671833195          NaN          NaN          NaN          NaN
      8333   129.5845    80.368  0.999442162  0.000122215  0.000000025  0.000435599  2  0.000188  0.999812   754.5371    77.0249  4.413E-01  1.520E-02  0.365884307  0.000234063  0.000000333  0.633881297  0.999570474  0.000122192  0.000000025  0.000307309
      8334   139.4775    83.315  0.000029115  0.595088522  0.000058659  0.404823704  1  1.000000  0.000000   711.6159        NaN  3.261E-01        NaN  0.000029115  0.595088522  0.000058659  0.404823704          NaN          NaN          NaN          NaN
      8335   137.5928   102.435  0.734563871  0.229228719  0.003496024  0.032711386  2  0.072286  0.927714   647.6572   119.8443  1.924E-01  1.720E-02  0.326126761  0.311547897  0.014092212  0.348233130  0.774728008  0.221133768  0.002454035  0.001684189
      8336   157.2708    92.280  0.027075707  0.970715324  0.002185874  0.000023095  1  1.000000  0.000000   431.3867        NaN  5.863E-02        NaN  0.027075707  0.970715324  0.002185874  0.000023095          NaN          NaN          NaN          NaN
      8337   122.2711   114.549  0.026935349  0.240440099  0.004014730  0.728609822  1  1.000000  0.000000   766.6897        NaN  4.450E-01        NaN  0.026935349  0.240440099  0.004014730  0.728609822          NaN          NaN          NaN          NaN
      8338   151.6666    95.015  0.000009491  0.001708914  0.991878151  0.006403443  1  1.000000  0.000000   608.7605        NaN  1.468E-01        NaN  0.000009491  0.001708914  0.991878151  0.006403443          NaN          NaN          NaN          NaN
      8339   149.4253    99.530  0.087868588  0.680241792  0.229137545  0.002752075  1  1.000000  0.000000   468.6310        NaN  6.849E-02        NaN  0.087868588  0.680241792  0.229137545  0.002752075          NaN          NaN          NaN          NaN
      8340   142.0390    97.951  0.981860817  0.000001294  0.012462231  0.005675658  2  0.008879  0.991121   714.2954    83.8118  3.131E-01  1.588E-02  0.383423420  0.000002167  0.110041968  0.506532445  0.987917678  0.000001286  0.011474614  0.000606422
      8341   151.5069    69.187  0.000000482  0.000010686  0.001624561  0.998364271  1  1.000000  0.000000   828.5449        NaN  7.074E-01        NaN  0.000000482  0.000010686  0.001624561  0.998364271          NaN          NaN          NaN          NaN
      8342   142.8553    94.560  0.003909282  0.136016167  0.860006066  0.000068486  1  1.000000  0.000000   590.3680        NaN  1.318E-01        NaN  0.003909282  0.136016167  0.860006066  0.000068486          NaN          NaN          NaN          NaN
      8343   132.7973    68.891  0.012767515  0.000000075  0.739917902  0.247314507  1  1.000000  0.000000   702.6223        NaN  2.922E-01        NaN  0.012767515  0.000000075  0.739917902  0.247314507          NaN          NaN          NaN          NaN
      8344   151.2109    88.161  0.006308239  0.703115981  0.088317405  0.202258375  1  1.000000  0.000000   630.5157        NaN  1.793E-01        NaN  0.006308239  0.703115981  0.088317405  0.202258375          NaN          NaN          NaN          NaN
